date,site_name,solar_generation_mw,renewable_energy_mwh,co2_avoided_kg,coal_saved_kg,trees_equivalent,co2_avoided_tons,coal_saved_tons,trees_equivalent_million
2023-02-18,Khavda Renewable Energy Park,12052.313182025882,69903.42,57320804.4,34951710.0,2605491.11,57320.8,34951.71,2.61
2023-02-19,Khavda Renewable Energy Park,9936.449255181604,57631.41,47257756.2,28815705.0,2148079.83,47257.76,28815.7,2.15
2023-02-20,Khavda Renewable Energy Park,8562.380895029546,49661.81,40722684.2,24830905.0,1851031.1,40722.68,24830.9,1.85
2023-02-21,Khavda Renewable Energy Park,6764.538963979929,39234.33,32172150.6,19617165.0,1462370.48,32172.15,19617.16,1.46
2023-02-22,Khavda Renewable Energy Park,3386.5366028484227,19641.91,16106366.2,9820955.0,732107.55,16106.37,9820.96,0.73
2023-02-23,Khavda Renewable Energy Park,9687.607204005551,56188.12,46074258.4,28094060.0,2094284.47,46074.26,28094.06,2.09
2023-02-24,Khavda Renewable Energy Park,8232.811438409057,47750.31,39155254.2,23875155.0,1779784.28,39155.25,23875.16,1.78
2023-02-25,Khavda Renewable Energy Park,6492.910800155313,37658.88,30880281.6,18829440.0,1403649.16,30880.28,18829.44,1.4
2023-02-26,Khavda Renewable Energy Park,11521.278305028663,66823.41,54795196.2,33411705.0,2490690.74,54795.2,33411.7,2.49
2023-02-27,Khavda Renewable Energy Park,11430.68293711238,66297.96,54364327.2,33148980.0,2471105.78,54364.33,33148.98,2.47
2023-02-28,Khavda Renewable Energy Park,12388.236636123776,71851.77,58918451.4,35925885.0,2678111.43,58918.45,35925.88,2.68
2023-03-01,Khavda Renewable Energy Park,12544.359841656344,72757.29,59660977.8,36378645.0,2711862.63,59660.98,36378.64,2.71
2023-03-02,Khavda Renewable Energy Park,10614.096654366404,61561.76,50480643.2,30780880.0,2294574.69,50480.64,30780.88,2.29
2023-03-03,Khavda Renewable Energy Park,11738.272466456316,68081.98,55827223.6,34040990.0,2537601.07,55827.22,34040.99,2.54
2023-03-04,Khavda Renewable Energy Park,9218.818539459791,53469.15,43844703.0,26734575.0,1992941.05,43844.7,26734.58,1.99
2023-03-05,Khavda Renewable Energy Park,9696.223477313948,56238.1,46115242.0,28119050.0,2096147.36,46115.24,28119.05,2.1
2023-03-06,Khavda Renewable Energy Park,9889.74474951546,57360.52,47035626.4,28680260.0,2137983.02,47035.63,28680.26,2.14
2023-03-07,Khavda Renewable Energy Park,11434.449908371818,66319.81,54382244.2,33159905.0,2471920.19,54382.24,33159.9,2.47
2023-03-08,Khavda Renewable Energy Park,10105.728936971287,58613.23,48062848.6,29306615.0,2184674.94,48062.85,29306.62,2.18
2023-03-09,Khavda Renewable Energy Park,11735.29642367789,68064.72,55813070.4,34032360.0,2536957.75,55813.07,34032.36,2.54
2023-03-10,Khavda Renewable Energy Park,10451.063335570014,60616.17,49705259.4,30308085.0,2259329.97,49705.26,30308.08,2.26
2023-03-11,Khavda Renewable Energy Park,8105.491063142937,47011.85,38549717.0,23505925.0,1752259.86,38549.72,23505.92,1.75
2023-03-12,Khavda Renewable Energy Park,854.3602246295942,4955.29,4063337.8,2477645.0,184697.17,4063.34,2477.64,0.18
2023-03-13,Khavda Renewable Energy Park,9237.982748975248,53580.3,43935846.0,26790150.0,1997083.91,43935.85,26790.15,2.0
2023-03-14,Khavda Renewable Energy Park,2067.568469161224,11991.9,9833358.0,5995950.0,446970.82,9833.36,5995.95,0.45
2023-03-15,Khavda Renewable Energy Park,2802.8153206930965,16256.33,13330190.6,8128165.0,605917.75,13330.19,8128.16,0.61
2023-03-16,Khavda Renewable Energy Park,8670.473422076293,50288.75,41236775.0,25144375.0,1874398.86,41236.78,25144.38,1.87
2023-03-17,Khavda Renewable Energy Park,10294.749082988532,59709.54,48961822.8,29854770.0,2225537.4,48961.82,29854.77,2.23
2023-03-18,Khavda Renewable Energy Park,10615.897845034662,61572.21,50489212.2,30786105.0,2294964.19,50489.21,30786.1,2.29
2023-03-19,Khavda Renewable Energy Park,10904.898449133894,63248.41,51863696.2,31624205.0,2357440.74,51863.7,31624.2,2.36
2023-03-20,Khavda Renewable Energy Park,8561.723361664835,49658.0,40719560.0,24829000.0,1850889.09,40719.56,24829.0,1.85
2023-03-21,Khavda Renewable Energy Park,7869.368531653682,45642.34,37426718.8,22821170.0,1701214.49,37426.72,22821.17,1.7
2023-03-22,Khavda Renewable Energy Park,6582.144599047322,38176.44,31304680.8,19088220.0,1422940.04,31304.68,19088.22,1.42
2023-03-23,Khavda Renewable Energy Park,8473.691445664203,49147.41,40300876.2,24573705.0,1831858.01,40300.88,24573.7,1.83
2023-03-24,Khavda Renewable Energy Park,9618.816887837194,55789.14,45747094.8,27894570.0,2079413.4,45747.09,27894.57,2.08
2023-03-25,Khavda Renewable Energy Park,12160.763899319429,70532.43,57836592.6,35266215.0,2628936.03,57836.59,35266.21,2.63
2023-03-26,Khavda Renewable Energy Park,12571.598760917288,72915.27,59790521.4,36457635.0,2717750.97,59790.52,36457.64,2.72
2023-03-27,Khavda Renewable Energy Park,13322.745787806352,77271.93,63362982.6,38635965.0,2880135.57,63362.98,38635.96,2.88
2023-03-28,Khavda Renewable Energy Park,12716.551253345437,73756.0,60479920.0,36878000.0,2749087.27,60479.92,36878.0,2.75
2023-03-29,Khavda Renewable Energy Park,6408.569890506095,37169.71,30479162.2,18584855.0,1385416.46,30479.16,18584.86,1.39
2023-03-30,Khavda Renewable Energy Park,10236.866934724589,59373.83,48686540.6,29686915.0,2213024.57,48686.54,29686.92,2.21
2023-03-31,Khavda Renewable Energy Park,9989.027785658183,57936.36,47507815.2,28968180.0,2159446.15,47507.82,28968.18,2.16
2023-04-01,Khavda Renewable Energy Park,13788.57562730171,79973.74,65578466.8,39986870.0,2980839.4,65578.47,39986.87,2.98
2023-04-02,Khavda Renewable Energy Park,13294.49382505098,77108.06,63228609.2,38554030.0,2874027.69,63228.61,38554.03,2.87
2023-04-03,Khavda Renewable Energy Park,10396.473516212884,60299.55,49445631.0,30149775.0,2247528.68,49445.63,30149.78,2.25
2023-04-04,Khavda Renewable Energy Park,12551.2430073028,72797.21,59693712.2,36398605.0,2713350.55,59693.71,36398.61,2.71
2023-04-05,Khavda Renewable Energy Park,14239.228565055231,82587.53,67721774.6,41293765.0,3078262.48,67721.77,41293.76,3.08
2023-04-06,Khavda Renewable Energy Park,12919.013429822742,74930.28,61442829.6,37465140.0,2792855.89,61442.83,37465.14,2.79
2023-04-07,Khavda Renewable Energy Park,13120.77237736175,76100.48,62402393.6,38050240.0,2836472.44,62402.39,38050.24,2.84
2023-04-08,Khavda Renewable Energy Park,10605.174420380792,61510.01,50438208.2,30755005.0,2292645.83,50438.21,30755.0,2.29
2023-04-09,Khavda Renewable Energy Park,13124.318871293868,76121.05,62419261.0,38060525.0,2837239.14,62419.26,38060.52,2.84
2023-04-10,Khavda Renewable Energy Park,2766.1950868555523,16043.93,13156022.6,8021965.0,598001.03,13156.02,8021.96,0.6
2023-04-11,Khavda Renewable Energy Park,11522.67326692789,66831.5,54801830.0,33415750.0,2490992.27,54801.83,33415.75,2.49
2023-04-12,Khavda Renewable Energy Park,3985.068958502524,23113.4,18952988.0,11556700.0,861499.45,18952.99,11556.7,0.86
2023-04-13,Khavda Renewable Energy Park,4950.81932755624,28714.75,23546095.0,14357375.0,1070277.05,23546.1,14357.38,1.07
2023-04-14,Khavda Renewable Energy Park,11433.004991074244,66311.43,54375372.6,33155715.0,2471607.85,54375.37,33155.71,2.47
2023-04-15,Khavda Renewable Energy Park,13389.659836699591,77660.03,63681224.6,38830015.0,2894601.12,63681.22,38830.02,2.89
2023-04-16,Khavda Renewable Energy Park,12040.734080117723,69836.26,57265733.2,34918130.0,2602987.87,57265.73,34918.13,2.6
2023-04-17,Khavda Renewable Energy Park,10874.870220282122,63074.25,51720885.0,31537125.0,2350949.32,51720.88,31537.12,2.35
2023-04-18,Khavda Renewable Energy Park,8938.989768503863,51846.14,42513834.8,25923070.0,1932447.04,42513.83,25923.07,1.93
2023-04-19,Khavda Renewable Energy Park,4389.864675526909,25461.22,20878200.4,12730610.0,949009.11,20878.2,12730.61,0.95
2023-04-20,Khavda Renewable Energy Park,5891.293318700315,34169.5,28018990.0,17084750.0,1273590.45,28018.99,17084.75,1.27
2023-04-21,Khavda Renewable Energy Park,10979.298444452445,63679.93,52217542.6,31839965.0,2373524.66,52217.54,31839.96,2.37
2023-04-22,Khavda Renewable Energy Park,11396.896190062454,66102.0,54203640.0,33051000.0,2463801.82,54203.64,33051.0,2.46
2023-04-23,Khavda Renewable Energy Park,13035.536876678356,75606.11,61997010.2,37803055.0,2818045.92,61997.01,37803.06,2.82
2023-04-24,Khavda Renewable Energy Park,2565.2198188929488,14878.27,12200181.4,7439135.0,554553.7,12200.18,7439.14,0.55
2023-04-25,Khavda Renewable Energy Park,3352.7949764617774,19446.21,15945892.2,9723105.0,724813.28,15945.89,9723.1,0.72
2023-04-26,Khavda Renewable Energy Park,7678.723597620442,44536.6,36520012.0,22268300.0,1660000.55,36520.01,22268.3,1.66
2023-04-27,Khavda Renewable Energy Park,5879.979562800743,34103.88,27965181.6,17051940.0,1271144.62,27965.18,17051.94,1.27
2023-04-28,Khavda Renewable Energy Park,5006.949666964949,29040.31,23813054.2,14520155.0,1082411.55,23813.05,14520.16,1.08
2023-04-29,Khavda Renewable Energy Park,6781.330216076191,39331.72,32252010.4,19665860.0,1466000.47,32252.01,19665.86,1.47
2023-04-30,Khavda Renewable Energy Park,12069.58052510534,70003.57,57402927.4,35001785.0,2609223.97,57402.93,35001.79,2.61
2023-05-01,Khavda Renewable Energy Park,12156.141427733504,70505.62,57814608.4,35252810.0,2627936.75,57814.61,35252.81,2.63
2023-05-02,Khavda Renewable Energy Park,10525.323681506796,61046.88,50058441.6,30523440.0,2275383.71,50058.44,30523.44,2.28
2023-05-03,Khavda Renewable Energy Park,11369.77035273972,65944.67,54074629.4,32972335.0,2457937.7,54074.63,32972.34,2.46
2023-05-04,Khavda Renewable Energy Park,12964.024701586077,75191.34,61656898.8,37595670.0,2802586.31,61656.9,37595.67,2.8
2023-05-05,Khavda Renewable Energy Park,11247.315344982711,65234.43,53492232.6,32617215.0,2431465.12,53492.23,32617.22,2.43
2023-05-06,Khavda Renewable Energy Park,9679.174379704817,56139.21,46034152.2,28069605.0,2092461.46,46034.15,28069.6,2.09
2023-05-07,Khavda Renewable Energy Park,13560.210244355225,78649.22,64492360.4,39324610.0,2931470.93,64492.36,39324.61,2.93
2023-05-08,Khavda Renewable Energy Park,13582.026246132353,78775.75,64596115.0,39387875.0,2936187.05,64596.12,39387.88,2.94
2023-05-09,Khavda Renewable Energy Park,12723.908348659126,73798.67,60514909.4,36899335.0,2750677.7,60514.91,36899.34,2.75
2023-05-10,Khavda Renewable Energy Park,13119.41691289382,76092.62,62395948.4,38046310.0,2836179.47,62395.95,38046.31,2.84
2023-05-11,Khavda Renewable Energy Park,13103.562453374883,76000.66,62320541.2,38000330.0,2832751.87,62320.54,38000.33,2.83
2023-05-12,Khavda Renewable Energy Park,12245.436827778767,71023.53,58239294.6,35511765.0,2647240.66,58239.29,35511.76,2.65
2023-05-13,Khavda Renewable Energy Park,12691.672779365292,73611.7,60361594.0,36805850.0,2743708.82,60361.59,36805.85,2.74
2023-05-14,Khavda Renewable Energy Park,13082.665433930304,75879.46,62221157.2,37939730.0,2828234.42,62221.16,37939.73,2.83
2023-05-15,Khavda Renewable Energy Park,11334.363085243158,65739.31,53906234.2,32869655.0,2450283.37,53906.23,32869.66,2.45
2023-05-16,Khavda Renewable Energy Park,12116.951664874969,70278.32,57628222.4,35139160.0,2619464.65,57628.22,35139.16,2.62
2023-05-17,Khavda Renewable Energy Park,12940.622459474298,75055.61,61545600.2,37527805.0,2797527.28,61545.6,37527.8,2.8
2023-05-18,Khavda Renewable Energy Park,12223.054154832043,70893.71,58132842.2,35446855.0,2642401.92,58132.84,35446.86,2.64
2023-05-19,Khavda Renewable Energy Park,13097.49385781087,75965.46,62291677.2,37982730.0,2831439.87,62291.68,37982.73,2.83
2023-05-20,Khavda Renewable Energy Park,11164.372449714168,64753.36,53097755.2,32376680.0,2413534.33,53097.76,32376.68,2.41
2023-05-21,Khavda Renewable Energy Park,11539.218193131956,66927.47,54880525.4,33463735.0,2494569.34,54880.53,33463.74,2.49
2023-05-22,Khavda Renewable Energy Park,9266.864952376882,53747.82,44073212.4,26873910.0,2003327.84,44073.21,26873.91,2.0
2023-05-23,Khavda Renewable Energy Park,9760.74660376028,56612.33,46422110.6,28306165.0,2110095.94,46422.11,28306.16,2.11
2023-05-24,Khavda Renewable Energy Park,9413.244219827186,54596.82,44769392.4,27298410.0,2034972.38,44769.39,27298.41,2.03
2023-05-25,Khavda Renewable Energy Park,13856.411598886609,80367.19,65901095.8,40183595.0,2995504.35,65901.1,40183.6,3.0
2023-05-26,Khavda Renewable Energy Park,11850.6448204277,68733.74,56361666.8,34366870.0,2561893.95,56361.67,34366.87,2.56
2023-05-27,Khavda Renewable Energy Park,12768.55795319442,74057.64,60727264.8,37028820.0,2760330.22,60727.26,37028.82,2.76
2023-05-28,Khavda Renewable Energy Park,10871.202044989996,63052.97,51703435.4,31526485.0,2350156.15,51703.44,31526.48,2.35
2023-05-29,Khavda Renewable Energy Park,9563.339482242429,55467.37,45483243.4,27733685.0,2067420.15,45483.24,27733.68,2.07
2023-05-30,Khavda Renewable Energy Park,7843.517794564901,45492.4,37303768.0,22746200.0,1695625.82,37303.77,22746.2,1.7
2023-05-31,Khavda Renewable Energy Park,10384.568565825504,60230.5,49389010.0,30115250.0,2244955.0,49389.01,30115.25,2.24
2023-06-01,Khavda Renewable Energy Park,9300.106339345048,53940.62,44231308.4,26970310.0,2010514.02,44231.31,26970.31,2.01
2023-06-02,Khavda Renewable Energy Park,12921.462088286504,74944.48,61454473.6,37472240.0,2793385.16,61454.47,37472.24,2.79
2023-06-03,Khavda Renewable Energy Park,13306.880447711394,77179.91,63287526.2,38589955.0,2876705.74,63287.53,38589.96,2.88
2023-06-04,Khavda Renewable Energy Park,14614.024479508553,84761.34,69504298.8,42380670.0,3159286.31,69504.3,42380.67,3.16
2023-06-05,Khavda Renewable Energy Park,14499.098370084075,84094.77,68957711.4,42047385.0,3134441.43,68957.71,42047.38,3.13
2023-06-06,Khavda Renewable Energy Park,14040.988088722615,81437.73,66778938.6,40718865.0,3035406.3,66778.94,40718.86,3.04
2023-06-07,Khavda Renewable Energy Park,14136.11467087328,81989.47,67231365.4,40994735.0,3055971.15,67231.37,40994.74,3.06
2023-06-08,Khavda Renewable Energy Park,11892.512470111864,68976.57,56560787.4,34488285.0,2570944.88,56560.79,34488.29,2.57
2023-06-09,Khavda Renewable Energy Park,12721.290906768156,73783.49,60502461.8,36891745.0,2750111.9,60502.46,36891.75,2.75
2023-06-10,Khavda Renewable Energy Park,14392.371081674612,83475.75,68450115.0,41737875.0,3111368.86,68450.12,41737.88,3.11
2023-06-11,Khavda Renewable Energy Park,12750.168830142256,73950.98,60639803.6,36975490.0,2756354.71,60639.8,36975.49,2.76
2023-06-12,Khavda Renewable Energy Park,3376.8633215164155,19585.81,16060364.2,9792905.0,730016.55,16060.36,9792.91,0.73
2023-06-13,Khavda Renewable Energy Park,590.9224410719373,3427.35,2810427.0,1713675.0,127746.68,2810.43,1713.68,0.13
2023-06-14,Khavda Renewable Energy Park,2723.692534602254,15797.42,12953884.4,7898710.0,588812.93,12953.88,7898.71,0.59
2023-06-15,Khavda Renewable Energy Park,427.25693446863534,2478.09,2032033.8,1239045.0,92365.17,2032.03,1239.04,0.09
2023-06-16,Khavda Renewable Energy Park,1.8529558310453231,10.75,8815.0,5375.0,400.68,8.82,5.38,0.0
2023-06-17,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-18,Khavda Renewable Energy Park,361.9218918801389,2099.15,1721303.0,1049575.0,78241.05,1721.3,1049.58,0.08
2023-06-19,Khavda Renewable Energy Park,3046.234842545485,17668.16,14487891.2,8834080.0,658540.51,14487.89,8834.08,0.66
2023-06-20,Khavda Renewable Energy Park,5699.933918223359,33059.62,27108888.4,16529810.0,1232222.2,27108.89,16529.81,1.23
2023-06-21,Khavda Renewable Energy Park,5790.750430162636,33586.35,27540807.0,16793175.0,1251854.86,27540.81,16793.18,1.25
2023-06-22,Khavda Renewable Energy Park,7106.920037885952,41220.14,33800514.8,20610070.0,1536387.04,33800.51,20610.07,1.54
2023-06-23,Khavda Renewable Energy Park,1995.7589180137304,11575.4,9491828.0,5787700.0,431446.73,9491.83,5787.7,0.43
2023-06-24,Khavda Renewable Energy Park,5427.748931091255,31480.94,25814370.8,15740470.0,1173380.49,25814.37,15740.47,1.17
2023-06-25,Khavda Renewable Energy Park,3821.270841266213,22163.37,18173963.4,11081685.0,826089.25,18173.96,11081.68,0.83
2023-06-26,Khavda Renewable Energy Park,520.2256611672689,3017.31,2474194.2,1508655.0,112463.37,2474.19,1508.66,0.11
2023-06-27,Khavda Renewable Energy Park,3335.630984406492,19346.66,15864261.2,9673330.0,721102.78,15864.26,9673.33,0.72
2023-06-28,Khavda Renewable Energy Park,584.7463128862815,3391.53,2781054.6,1695765.0,126411.57,2781.05,1695.76,0.13
2023-06-29,Khavda Renewable Energy Park,748.0668306593208,4338.79,3557807.8,2169395.0,161718.54,3557.81,2169.4,0.16
2023-06-30,Khavda Renewable Energy Park,72.29213881947138,419.29,343817.8,209645.0,15628.08,343.82,209.64,0.02
2023-07-01,Khavda Renewable Energy Park,3810.223671429501,22099.3,18121426.0,11049650.0,823701.18,18121.43,11049.65,0.82
2023-07-02,Khavda Renewable Energy Park,6613.691972146177,38359.41,31454716.2,19179705.0,1429759.83,31454.72,19179.71,1.43
2023-07-03,Khavda Renewable Energy Park,7357.7648055273985,42675.04,34993532.8,21337520.0,1590615.13,34993.53,21337.52,1.59
2023-07-04,Khavda Renewable Energy Park,7660.69471046672,44432.03,36434264.6,22216015.0,1656102.94,36434.26,22216.02,1.66
2023-07-05,Khavda Renewable Energy Park,3207.498909390159,18603.49,15254861.8,9301745.0,693402.81,15254.86,9301.75,0.69
2023-07-06,Khavda Renewable Energy Park,3236.6133898029666,18772.36,15393335.2,9386180.0,699697.05,15393.34,9386.18,0.7
2023-07-07,Khavda Renewable Energy Park,197.6604266340866,1146.43,940072.6,573215.0,42730.57,940.07,573.22,0.04
2023-07-08,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-09,Khavda Renewable Energy Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-07-10,Khavda Renewable Energy Park,1209.4507088338955,7014.81,5752144.2,3507405.0,261461.1,5752.14,3507.4,0.26
2023-07-11,Khavda Renewable Energy Park,9631.26883418057,55861.36,45806315.2,27930680.0,2082105.24,45806.32,27930.68,2.08
2023-07-12,Khavda Renewable Energy Park,3467.727217540127,20112.82,16492512.4,10056410.0,749659.65,16492.51,10056.41,0.75
2023-07-13,Khavda Renewable Energy Park,77.04692140770706,446.87,366433.4,223435.0,16656.06,366.43,223.44,0.02
2023-07-14,Khavda Renewable Energy Park,5387.839743501084,31249.47,25624565.4,15624735.0,1164752.97,25624.57,15624.74,1.16
2023-07-15,Khavda Renewable Energy Park,2231.395832624029,12942.1,10612522.0,6471050.0,482387.36,10612.52,6471.05,0.48
2023-07-16,Khavda Renewable Energy Park,5136.68666315519,29792.78,24430079.6,14896390.0,1110458.16,24430.08,14896.39,1.11
2023-07-17,Khavda Renewable Energy Park,4004.6593042053846,23227.02,19046156.4,11613510.0,865734.38,19046.16,11613.51,0.87
2023-07-18,Khavda Renewable Energy Park,126.47346261400256,733.55,601511.0,366775.0,27341.41,601.51,366.78,0.03
2023-07-19,Khavda Renewable Energy Park,53.32759353923932,309.3,253626.0,154650.0,11528.45,253.63,154.65,0.01
2023-07-20,Khavda Renewable Energy Park,15.414013227036271,89.4,73308.0,44700.0,3332.18,73.31,44.7,0.0
2023-07-21,Khavda Renewable Energy Park,305.3756354306715,1771.18,1452367.6,885590.0,66016.71,1452.37,885.59,0.07
2023-07-22,Khavda Renewable Energy Park,339.5819941127537,1969.58,1615055.6,984790.0,73411.62,1615.06,984.79,0.07
2023-07-23,Khavda Renewable Energy Park,2.5928602569998778,15.04,12332.8,7520.0,560.58,12.33,7.52,0.0
2023-07-24,Khavda Renewable Energy Park,288.1396161698812,1671.21,1370392.2,835605.0,62290.55,1370.39,835.6,0.06
2023-07-25,Khavda Renewable Energy Park,1285.3848036509794,7455.23,6113288.6,3727615.0,277876.75,6113.29,3727.62,0.28
2023-07-26,Khavda Renewable Energy Park,2827.2192715803217,16397.87,13446253.4,8198935.0,611193.34,13446.25,8198.94,0.61
2023-07-27,Khavda Renewable Energy Park,1258.9928425464277,7302.16,5987771.2,3651080.0,272171.42,5987.77,3651.08,0.27
2023-07-28,Khavda Renewable Energy Park,2091.1696528487223,12128.78,9945599.6,6064390.0,452072.71,9945.6,6064.39,0.45
2023-07-29,Khavda Renewable Energy Park,4951.942654712158,28721.27,23551441.4,14360635.0,1070520.06,23551.44,14360.64,1.07
